Pull Request Number,Title,Merged,Time to Merge,Comments,Review Comments,Comment Messages,Review Messages,Lines of Code Changed
877,Simplify and remove unnecessary check.,No,,3,8,"['This method appears to have been rewritten from a version that used `src` directly to a version that pads `src` to 4 values. However after the rewrite all the redundant length checks have not been removed. Looking at the git history the original version also had the padding. So this is a strange legacy bit of code from 10 years ago.\r\n\r\nIIUC the `srcPos` is set to zero and then never changed after this point. So its use could be removed, e.g. `srcPos + 3` is the same as `3`. Likewise all the checks against length are not required as `paddedSrc` is length 4. So you have removed some of them but not the rest starting at line 461.\r\n\r\nHowever a further look into this finds that this method and `binaryToHexDigit` are essentially the same method but with the endianness inverted. One method starts at the given position for the the lsb and increments the position up to 3 times to read the boolean bits. The other starts at the provided lsb counting **from the end** of the input array (this is not explicitly documented but is demonstrated in the javadoc) and decrements up to 3 times. The later method does this by extracting the range into a padded array of 4, the full logic of which has some issues when the provided srcPos is not inside the array (this is not tested in the unit tests).\r\n\r\nI think it makes more sense to remove the padding to 4 characters and leave the length checks in place. The method should be the same as `binaryToHexDigit` but with the indexing reversed. Thus:\r\n```Java\r\nboolean[] src = ...;\r\nint srcPos = ...;\r\nboolean[] reversed = src.clone();\r\nArrayUtils.reverse(reversed);\r\nbinaryToHexDigit(src, srcPos) == binaryBeMsb0ToHexDigit(reversed, srcPos);\r\n```\r\nI\'ve tested the above and it seems to be the intention of the the method:\r\n```Java\r\n@Test\r\npublic void testBinaryToHexDigitReverse() {\r\n    SplittableRandom rng = new SplittableRandom();\r\n    boolean[] x = new boolean[8];\r\n    for (int i = 0; i < 100; i++) {\r\n        Conversion.longToBinary(rng.nextLong(), 0, x, 0, 8);\r\n        for (int j = 1; j <= 8; j++) {\r\n            boolean[] a = Arrays.copyOf(x, j);\r\n            boolean[] b = a.clone();\r\n            ArrayUtils.reverse(b);\r\n            for (int k = 0; k < j; k++) {\r\n                Assertions.assertEquals(Conversion.binaryToHexDigit(a, k), \r\n                                        Conversion.binaryBeMsb0ToHexDigit(b, k));\r\n            }\r\n        }\r\n    }\r\n}\r\n```\r\n\r\nThe unit tests for these methods do not cover using a bad input `srcPos` outside the array. In the case of `binaryToHexDigit` it would throw an IOOBE when using `src[srcPos]`. In the case of `binaryBeMsb0ToHexDigit` the padding logic may throw an exception but I have not checked.\r\n\r\nI would update both methods with a check that `srcPos` is inside the input array, something like the `Objects.checkIndex` method from JDK 9:\r\n```Java\r\n      if (Integer.compareUnsigned(srcPos, src.length) >= 0) {\r\n        throw new IndexOutOfBoundsException(srcPos + "" is not within array length "" + src.length);\r\n      }\r\n```\r\nThis would make the check on `src.length` redundant as 0 is not within an array of length 0.\r\n\r\nThe updated method becomes:\r\n```Java\r\npublic static char binaryBeMsb0ToHexDigit(boolean[] src, int srcPos) {\r\n    if (src.length == 0) {\r\n        throw new IllegalArgumentException(""Cannot convert an empty array."");\r\n    }\r\n    // JDK 9: Objects.checkIndex(int index, int length)\r\n    if (Integer.compareUnsigned(srcPos, src.length) >= 0) {\r\n        throw new IndexOutOfBoundsException(srcPos + "" is not within array length "" + src.length);\r\n    }\r\n    // Little-endian bit 0 position\r\n    final int pos = src.length - 1 - srcPos;\r\n    if (3 <= pos && src[pos - 3]) {\r\n        if (src[pos - 2]) {\r\n            if (src[pos - 1]) {\r\n                return src[pos] ? \'f\' : \'e\';\r\n            }\r\n            return src[pos] ? \'d\' : \'c\';\r\n        }\r\n        if (src[pos - 1]) {\r\n            return src[pos] ? \'b\' : \'a\';\r\n        }\r\n        return src[pos] ? \'9\' : \'8\';\r\n    }\r\n    if (2 <= pos && src[pos - 2]) {\r\n        if (src[pos - 1]) {\r\n            return src[pos] ? \'7\' : \'6\';\r\n        }\r\n        return src[pos] ? \'5\' : \'4\';\r\n    }\r\n    if (1 <= pos && src[pos - 1]) {\r\n        return src[pos] ? \'3\' : \'2\';\r\n    }\r\n    return src[pos] ? \'1\' : \'0\';\r\n```\r\n\r\nThis passes the existing unit tests and the extra test for bit reversal shown above. The check for a zero length array is redundant with the index test but I left it in as it would be a breaking change. The existing unit tests do expect an IllegalArgumentException for this case.\r\n\r\nIt has the advantage that it is clearly the same as `binaryToHexDigit` but working from the end of the array backwards, i.e. the input array is big-endian most-significant-byte at position 0 (BeMsb0)\r\n', ""HI @aherbert \r\nThat is actually a great approach. Did't see that.\r\nChanged.\r\nTY "", 'To leave only one branch check on the main path I would put this check inside the other check:\r\n```Java\r\nif (Integer.compareUnsigned(srcPos, src.length) >= 0) {\r\n    // Throw the correct exception\r\n    if (src.length == 0) {\r\n        throw new IllegalArgumentException(""Cannot convert an empty array."");\r\n    }\r\n    throw new IndexOutOfBoundsException(srcPos + "" is not within array length "" + src.length);\r\n}\r\n```', 'Add a test for the index as negative or a match to the array length.', 'done', 'done', 'I would have just added to the existing test:\r\n```Java\r\n@Test\r\npublic void binaryBeMsb0ToHexDigitPosOutsideArray() {\r\n    final boolean[] array = new boolean[8];\r\n    for (final int index : new int[] {-1, array.length, array.length + 100}) {\r\n        assertThrows(IndexOutOfBoundsException.class,\r\n            () -> Conversion.binaryBeMsb0ToHexDigit(array, index),\r\n            () -> ""Index: "" + index;\r\n        );\r\n    }\r\n}\r\n```\r\nOr perhaps use a parameterized test:\r\n```Java\r\n@ParameterizedTest\r\n@ValueSource(ints = {-1, 8, 99})\r\npublic void binaryBeMsb0ToHexDigitPosOutsideArray(int index) {\r\n    assertThrows(IndexOutOfBoundsException.class,\r\n        () -> Conversion.binaryBeMsb0ToHexDigit(new boolean[8], index));\r\n}\r\n```\r\nAnyway can you rebase this on master and then it is good to merge. Thanks.\r\n', 'done\r\n']","['', '', 'This looks fine. Sorry for not reviewing sooner.\r\n\r\nCan you add a test for a negative index please. IIRC there already is a test for a zero length array so we must maintain that check and exception for functional compatibility. But you can move the check inside the other one to eliminate a branch condition on the main path.\r\n', '', '', '', '']",78
876,Make final mappingFunction variable.,Yes,"25 days, 7:25:51",0,0,[],[],2
875,simplify operations and avoid extra calculations,No,,0,2,"['Hi @arturobernalg \r\nDo you even need to check that `parameterTypeName` is not null here?', 'HI @garydgregory \r\nNo needed. we can safely remove \r\nTY']","['', '']",2
874,Add early null check MethodUtils.,No,,0,4,"['The null check should be on `methodName`', ""-1 You lose the better exception message below, specifically, you lose the class name. Follow the code path and you'll see that `getAccessibleMethod()` returns null if the `methodName` is null."", '-1 Same comment as above.', '-1 Same comment as above.']","['', '', '', '', 'Hello @arturobernalg \r\nThank you for your PR but...\r\n-1 See comments.']",25
873,Bump commons.pmd-impl.version from 6.43.0 to 6.44.0,Yes,"1 day, 21:39:58",0,0,[],[],2
872,Bump jmh.version from 1.34 to 1.35,Yes,"1 day, 22:02:58",0,0,[],[],2
871,Fixing and adding DateUtils exception Javadocs,Yes,3:41:54,0,0,[],[],163
870,Updating javadoc for NullPointerException when Validate.notNull() is called,Yes,2:26:35,1,0,[],[],29
869,Add missing exception javadoc/tests for some null arguments,Yes,"322 days, 0:31:37",3,3,"['This is a NullPointerExcception in git master. In general, please update the comment format to:\r\n```\r\n* @throws IllegalArgumentException if {@code comparator} is null\r\n```\r\nor\r\n```\r\n* @throws IllegalArgumentException if {@code comparator} is {@code null}\r\n```\r\nThis reads more like a comment than code.\r\n', '`typeVariableMap`?', 'Oops. Thanks for finding it. Fixed it!']","['', 'Hello @dvmarcilio \r\nThank you for your patience and PR. Please rebase on git master and review your PR with my comment in mind. \r\nTY!', '', '']",48
868,Bump spotbugs-maven-plugin from 4.5.3.0 to 4.6.0.0,Yes,6:44:51,0,0,[],[''],4
867,Bump actions/cache from 2.1.7 to 3,Yes,0:46:57,0,0,[],[],2
866,Refactoring the code,No,,1,11,"['Every file in Lang must include a license header.', ""I think this is just cosmetic, not really fixing an issue. Changes like this make things harder to review. It's better to discuss with the developers of the project before changing code style."", 'Missing newline.', 'Other methods in this class follow the get/set pattern. This `fetchGmt...` method is being called from `FastTimeZone#getGmtTimeZone`. So it could probably stay as `getGmt...`, I think.', 'I believe the reason for the static object was to avoid instantiating a new object every time this method was called.', 'We tend to only leave comments that are intended to help other developers, or things that are almost-ready to be finished, for instance. This one could probably be removed.', ""It's hard to understand why this was commented out. This is also a public method. We cannot remove it without a major release - https://semver.org/"", 'I agree with @kinow ', 'This is confusing IMO, we already have an Apache Commons CSV component, we should not mix in public CSV code in Lang IMO. If this is absolutely needed it should be package-private but I am doubtful.', 'This is confusing IMO, we already have an Apache Commons CSV component, we should not mix in public CSV code in Lang IMO. If this is absolutely needed it should be package-private but I am doubtful.', ""This is a big -1. You cannot break binary compatibility. Run 'mvn' and watch for build failures.""]","[""Hi @shivambhojani \r\n\r\nI think it's better to discuss your plans of refactoring in the dev mailing list, before working on such a large change like this one.\r\n\r\nI added a few comments in this PR just to point to things that normally are asked in review in Commons. I think the main issues here are that you have multiple things in this single PR (changing styles, removing code, adding new code, extracting new methods from existing code to simplify code, etc.)\r\n\r\nThis complicates things for reviewers. But also complicate for you, as as we ask for changes in your pull request, the rest of the code may move forward, forcing you to rebase and fix conflicts in your code.\r\n\r\nI suggest to create a JIRA issue to discuss if you would like to refactor the code. If the change as purely cosmetic (formatting, fix IDE issues) they might be postponed or never-done. If you have multiple changes in one issue, developers may ask you to split it into smaller issues.\r\n\r\nOne of the most important things to remember too, when working on Apache Commons components, is to maintain binary backward compatibility - https://garygregory.wordpress.com/tag/binary/\r\n\r\nHope that helps you to stay motivated and keep thinking in how to fix issues and improve Commons Lang and other components :)\r\n\r\nCheers\r\nBruno"", 'I started to review but there are too many problems. One good aspect of this PR is that we should consider deprecate any CSV code in Commons Lang in favor of Commons CSV. This may require adding code to Commons CSV.']",630
865,Refactoring the files.,No,,1,0,[],[],630
864,Bump spotbugs from 4.2.3 to 4.6.0,No,,1,0,[],[],2
863,[LANG-1462] Use TimeZone from Calendar in DateFormatUtils.,No,,6,0,[],[],19
862,LANG-1668 Update getMatchingMethod documentation.,Yes,2:31:37,2,0,[],[],1
861,Bump commons.pmd-impl.version from 6.42.0 to 6.43.0,Yes,0:22:26,0,0,[],[],2
860,Bump checkstyle from 9.3 to 10.0,No,,2,0,[],[],2
859,Bump actions/checkout from 2 to 3,Yes,0:15:30,0,0,[],[],4
858,Bump maven-pmd-plugin from 3.15.0 to 3.16.0,Yes,2:06:31,0,0,[],[],2
857,Add method defaultIfEmpty with lazy default string computation,No,,7,10,"['This duplicates `ObjectUtils.getIfNull(T, Supplier<T>)`', 'This duplicates:\r\n- `StringUtils.getIfBlank(T, Supplier<T>)`\r\n- `StringUtils.getIfEmpty(T, Supplier<T>)`', '@Mikhail2048  right?', '@Mikhail2048  right?', 'I  am sorry, but I have not found any method in `ObjectUtils` with such signature.  There is `ObjectUtils.getIfNull(T, T)`  method, but it is not a lazy implementation', '@Mikhail2048 See https://github.com/apache/commons-lang/blob/02f3bee7bce4bebb4e1bfe27b613a46adedccef6/src/main/java/org/apache/commons/lang3/ObjectUtils.java#L744-L746', '@garydgregory Yeah, thats true)', '@garydgregory correct)', '@Mikhail2048 \r\nSo, we can close this PR, right? ', 'Yeah we can close this PR, it seems that this functionality is already present, thank you!']","['', '', '', '', '', '', '', '', '']",80
856,Bump taglist-maven-plugin from 2.4 to 3.0.0,Yes,0:05:15,0,0,[],[],2
855,Add countBlanks() function,No,,2,0,[],[],44
854,Bump checkstyle from 9.2.1 to 9.3,Yes,0:23:53,0,0,[],[],2
853,Bump commons.pmd-impl.version from 6.41.0 to 6.42.0,Yes,0:15:06,0,0,[],[],2
852,startsWithAnyIgnoreCase method,No,,1,0,[],[],51
851,LANG-1671: AtomicSafeInitializerTest and LazyInitializerTest modifications using Mockito,No,,3,0,[],[],98
850,improve DateUtils by adding calenda.month in comparison in considerin…,No,,4,0,[],[],1
849,[LANG-1662] Let ReflectionToStringBuilder only reflect given field names,No,,16,4,"['in case of Null parameter, What is the output?', 'In case the parameter is null or empty, it will skip the validation of the selected fields and will return the fields as is the current behavior.', 'I see. Can you add these details in the JavaDocs? When reading I got the impression that Null would return an empty string.', 's/will be include/will be included']","['', '', '', '', 'I think the feature can be added, as it would make sense to have both exclude & include methods. I also agree with @garydgregory , allowing including and excluding the same fields sound like something that would create confusion or unwanted bugs in the code of users.\r\n\r\nI think ideally we would throw an exception for illegal argument for both include/exclude when there are conflicts.\r\n\r\nAlso, the javadocs use ""on output"", I think it sounds a little off. I\'m not a native speaker, but I think ""in the output"" sounds better. Nit-picking :grimacing: rest of the code looks OK to me, we just need to handle the case highlighted by Gary, and update the tests :+1: \r\n\r\nThanks @GutoVeronezi !\r\nBruno', 'Hi,\r\n\r\nI think the code looks OK, but there\'s something wrong when mixing values and `null`\'s. I think it\'s normal as the PR is trying to let include & exclude fields to co-exist, hopefully not too hard to fix it.\r\n\r\nFirst, I think the unit test written is really good! Testing that fields and values exist, and also that the omitted fields and values do not exist in the `toString` :clap: \r\n\r\n@GutoVeronezi , I think we need more tests, including the absurd tests. I had some spare time to review this one, so I decided to hack the unit test and adding a few more to play with the test. Here\'s one that **worked**:\r\n\r\n```java\r\n// Not really a test, I was first looking at the output...\r\n    @Test\r\n    public void test () {\r\n        ReflectionToStringBuilder builder = new ReflectionToStringBuilder(new TestFeature());\r\n        builder.setExcludeFieldNames(""field1"");\r\n        builder.setIncludeFieldNames(null);\r\n        System.out.println(builder.toString());\r\n    }\r\n\r\n// prints: org.apache.commons.lang3.builder.ReflectionToStringBuilderIncludeTest$TestFeature@76a3e297[field2=value 2,field3=value 3,field4=value 4,field5=value 5]\r\n```\r\n\r\nNow this one fails (I simply added one more `null` value):\r\n\r\n```java\r\n    @Test\r\n    public void test () {\r\n        ReflectionToStringBuilder builder = new ReflectionToStringBuilder(new TestFeature());\r\n        builder.setExcludeFieldNames(""field1"");\r\n        builder.setIncludeFieldNames(null, null);\r\n        System.out.println(builder.toString());\r\n    }\r\n```\r\n\r\nThe code above results in:\r\n\r\n```\r\njava.lang.IllegalStateException: Fields [] set in ""includeFieldsNames"" were set in ""excludeFieldNames"" too.\r\n\tat org.apache.commons.lang3.builder.ReflectionToStringBuilder.accept(ReflectionToStringBuilder.java:658)\r\n\tat org.apache.commons.lang3.builder.ReflectionToStringBuilder.appendFieldsIn(ReflectionToStringBuilder.java:699)\r\n\tat org.apache.commons.lang3.builder.ReflectionToStringBuilder.toString(ReflectionToStringBuilder.java:915)\r\n\tat org.apache.commons.lang3.builder.ReflectionToStringBuilderIncludeTest.test(ReflectionToStringBuilderIncludeTest.java:188)\r\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\r\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)\r\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\r\n\tat java.lang.reflect.Method.invoke(Method.java:498)\r\n\tat org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:725)\r\n\tat org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)\r\n\tat org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)\r\n\tat org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:149)\r\n\tat org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:140)\r\n\tat org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:84)\r\n\tat org.junit.jupiter.engine.execution.ExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(ExecutableInvoker.java:115)\r\n\tat org.junit.jupiter.engine.execution.ExecutableInvoker.lambda$invoke$0(ExecutableInvoker.java:105)\r\n\tat org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)\r\n\tat org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)\r\n\tat org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)\r\n\tat org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)\r\n\tat org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:104)\r\n\tat org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:98)\r\n\tat org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$7(TestMethodTestDescriptor.java:214)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:210)\r\n\tat org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:135)\r\n\tat org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:66)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:151)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)\r\n\tat org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)\r\n\tat java.util.ArrayList.forEach(ArrayList.java:1257)\r\n\tat org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)\r\n\tat org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)\r\n\tat java.util.ArrayList.forEach(ArrayList.java:1257)\r\n\tat org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)\r\n\tat org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)\r\n\tat org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)\r\n\tat org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)\r\n\tat org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)\r\n\tat org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)\r\n\tat org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)\r\n\tat org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:107)\r\n\tat org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:88)\r\n\tat org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:54)\r\n\tat org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:67)\r\n\tat org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:52)\r\n\tat org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:114)\r\n\tat org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:95)\r\n\tat org.junit.platform.launcher.core.DefaultLauncherSession$DelegatingLauncher.execute(DefaultLauncherSession.java:91)\r\n\tat org.junit.platform.launcher.core.SessionPerRequestLauncher.execute(SessionPerRequestLauncher.java:60)\r\n\tat org.eclipse.jdt.internal.junit5.runner.JUnit5TestReference.run(JUnit5TestReference.java:98)\r\n\tat org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:40)\r\n\tat org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:541)\r\n\tat org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:768)\r\n\tat org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:464)\r\n\tat org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:210)\r\n\r\n```\r\n\r\nTake a look and see if we can add more of these random tests, with empty arrays, a combination of invalid fields in the include and exclude, etc. We might end up with a lot more tests, but I think that\'s necessary if we are to allow for include & exclude filters simultaneously.\r\n\r\nCheers\r\nBruno', ""Looks good to me, addresses the case described in JIRA, and I can't think of more tests :slightly_smiling_face: \r\n\r\nProbably good somebody else/others to have a look too.\r\n\r\nThanks @GutoVeronezi !!\r\nBruno""]",324
